"","ID","NBC","knn","RF","XGBoost","Linear_SVM","SVM_RBF"
"8897",8897,"0","0","0","0","0","0"
"8898",8898,"0","0","0","0","0","0"
"8899",8899,"1","1","1","1","1","1"
"8900",8900,"0","0","0","0","0","0"
"8901",8901,"1","1","1","1","1","1"
"8902",8902,"0","0","0","0","1","1"
"8903",8903,"0","0","0","0","0","0"
"8904",8904,"0","1","1","1","1","1"
"8905",8905,"0","0","0","0","0","0"
"8906",8906,"0","0","0","0","0","0"
"8907",8907,"0","0","1","1","1","1"
"8908",8908,"0","0","0","0","0","0"
"8909",8909,"1","1","1","1","1","1"
"8910",8910,"1","1","1","1","1","1"
"8911",8911,"0","0","0","0","0","0"
"8912",8912,"0","0","0","0","0","0"
"8913",8913,"1","1","1","1","1","1"
"8914",8914,"0","0","0","0","0","0"
"8915",8915,"0","0","0","0","0","0"
"8916",8916,"1","0","0","0","0","0"
"8917",8917,"1","1","1","1","1","1"
"8918",8918,"1","1","1","1","1","1"
"8919",8919,"0","0","0","0","0","0"
"8920",8920,"0","0","0","0","0","0"
"8921",8921,"0","0","0","0","0","0"
"8922",8922,"0","0","0","1","0","1"
"8923",8923,"1","1","1","1","1","1"
"8924",8924,"1","0","0","0","0","0"
"8925",8925,"0","0","0","0","0","0"
"8926",8926,"1","1","1","1","1","1"
"8927",8927,"1","1","1","1","1","1"
"8928",8928,"1","1","1","1","1","1"
"8929",8929,"1","1","1","1","1","1"
"8930",8930,"0","0","0","0","0","0"
"8931",8931,"1","1","1","1","0","1"
"8932",8932,"0","0","0","0","0","0"
"8933",8933,"0","0","0","0","0","0"
"8934",8934,"0","0","0","0","0","0"
"8935",8935,"1","1","1","1","1","1"
"8936",8936,"0","0","0","0","0","0"
"8937",8937,"0","0","0","0","0","0"
"8938",8938,"1","1","0","1","0","1"
"8939",8939,"1","1","1","1","1","1"
"8940",8940,"0","0","0","0","0","0"
"8941",8941,"1","1","1","1","1","1"
"8942",8942,"1","1","1","1","1","1"
"8943",8943,"0","0","0","0","0","0"
"8944",8944,"0","1","0","1","0","1"
"8945",8945,"0","0","0","0","0","0"
"8946",8946,"1","1","1","1","1","1"
"8947",8947,"1","1","0","0","0","1"
"8948",8948,"0","0","0","0","0","0"
"8949",8949,"0","0","0","0","0","0"
"8950",8950,"1","1","1","1","1","1"
"8951",8951,"0","0","0","0","0","0"
"8952",8952,"1","1","1","1","1","1"
"8953",8953,"1","1","1","1","1","1"
"8954",8954,"0","1","0","1","1","1"
"8955",8955,"0","0","0","0","0","0"
"8956",8956,"0","0","0","0","0","0"
"8957",8957,"0","0","0","0","0","0"
"8958",8958,"0","0","0","1","0","1"
"8959",8959,"1","1","1","1","1","1"
"8960",8960,"0","0","0","0","0","0"
"8961",8961,"1","1","1","1","1","1"
"8962",8962,"1","1","1","1","1","1"
"8963",8963,"0","0","0","0","0","0"
"8964",8964,"1","1","1","1","1","1"
"8965",8965,"1","0","1","1","0","0"
"8966",8966,"0","0","0","0","0","0"
"8967",8967,"1","1","1","1","1","1"
"8968",8968,"0","1","0","0","0","0"
"8969",8969,"0","0","0","0","0","0"
"8970",8970,"1","0","0","0","0","0"
"8971",8971,"1","1","1","1","1","1"
"8972",8972,"1","1","1","1","1","1"
"8973",8973,"0","0","0","0","0","0"
"8974",8974,"0","1","0","0","0","1"
"8975",8975,"0","1","1","1","1","1"
"8976",8976,"1","1","1","1","1","1"
"8977",8977,"0","0","0","0","0","0"
"8978",8978,"1","0","0","0","0","0"
"8979",8979,"0","0","0","0","0","0"
"8980",8980,"0","1","0","1","0","1"
"8981",8981,"0","0","0","0","0","0"
"8982",8982,"1","1","1","0","1","1"
"8983",8983,"1","1","1","1","1","1"
"8984",8984,"1","1","1","1","1","1"
"8985",8985,"1","1","1","1","1","1"
"8986",8986,"1","1","1","1","1","1"
"8987",8987,"1","0","0","0","0","0"
"8988",8988,"0","0","0","0","0","0"
"8989",8989,"1","0","0","0","0","0"
"8990",8990,"0","0","0","0","0","0"
"8991",8991,"1","1","1","1","1","1"
"8992",8992,"0","0","0","0","0","0"
"8993",8993,"0","0","0","0","0","0"
"8994",8994,"0","0","0","0","0","0"
"8995",8995,"0","0","0","0","0","0"
"8996",8996,"1","1","1","1","1","1"
"8997",8997,"0","0","0","0","0","0"
"8998",8998,"1","1","0","0","1","1"
"8999",8999,"1","1","1","1","1","1"
"9000",9000,"0","0","0","0","0","0"
"9001",9001,"0","0","0","0","0","0"
"9002",9002,"0","1","1","1","1","1"
"9003",9003,"0","0","0","0","0","0"
"9004",9004,"1","1","1","1","1","1"
"9005",9005,"0","0","0","0","0","0"
"9006",9006,"0","0","0","0","0","0"
"9007",9007,"1","0","0","0","0","0"
"9008",9008,"0","0","0","0","0","0"
"9009",9009,"1","0","0","0","0","0"
"9010",9010,"0","0","0","0","0","0"
"9011",9011,"1","1","1","1","1","1"
"9012",9012,"0","0","0","0","0","0"
"9013",9013,"1","1","1","1","1","1"
"9014",9014,"0","0","0","0","0","0"
"9015",9015,"1","0","1","0","0","0"
"9016",9016,"1","1","1","1","1","1"
"9017",9017,"1","0","1","1","1","1"
"9018",9018,"0","0","0","0","0","0"
"9019",9019,"0","0","0","0","0","0"
"9020",9020,"0","0","1","1","1","0"
"9021",9021,"1","1","1","1","1","1"
"9022",9022,"1","1","1","1","1","1"
"9023",9023,"1","1","1","1","1","1"
"9024",9024,"0","0","0","0","0","0"
"9025",9025,"0","1","1","1","1","1"
"9026",9026,"0","0","0","0","0","0"
"9027",9027,"1","0","0","0","0","0"
"9028",9028,"0","0","0","0","0","0"
"9029",9029,"1","0","0","0","1","0"
"9030",9030,"1","1","1","1","1","1"
"9031",9031,"0","0","0","0","0","0"
"9032",9032,"0","0","0","0","0","0"
"9033",9033,"1","0","0","0","0","0"
"9034",9034,"1","1","1","1","1","1"
"9035",9035,"1","1","1","1","1","1"
"9036",9036,"0","0","0","0","0","0"
"9037",9037,"1","1","1","1","1","1"
"9038",9038,"0","0","0","0","0","0"
"9039",9039,"1","1","1","1","1","1"
"9040",9040,"1","1","1","1","1","1"
"9041",9041,"0","0","0","0","0","0"
"9042",9042,"1","1","0","0","0","1"
"9043",9043,"0","0","0","0","0","0"
"9044",9044,"1","1","1","1","1","1"
"9045",9045,"1","1","1","1","1","1"
"9046",9046,"1","0","0","1","0","1"
"9047",9047,"0","0","0","0","0","0"
"9048",9048,"1","1","0","0","0","0"
"9049",9049,"0","0","0","0","0","0"
"9050",9050,"1","1","1","1","1","1"
"9051",9051,"1","1","1","1","1","1"
"9052",9052,"0","0","0","0","0","0"
"9053",9053,"0","0","0","0","0","0"
"9054",9054,"1","1","1","1","1","1"
"9055",9055,"1","1","1","1","1","1"
"9056",9056,"0","0","0","0","0","0"
"9057",9057,"1","1","1","1","1","1"
"9058",9058,"1","1","1","1","1","1"
"9059",9059,"0","0","0","0","0","0"
"9060",9060,"1","1","1","1","1","1"
"9061",9061,"0","0","0","0","0","0"
"9062",9062,"0","0","0","0","0","0"
"9063",9063,"0","0","0","0","0","0"
"9064",9064,"1","1","1","1","1","1"
"9065",9065,"0","0","0","0","0","0"
"9066",9066,"0","0","0","0","0","0"
"9067",9067,"0","1","0","0","0","0"
"9068",9068,"1","1","1","1","1","1"
"9069",9069,"1","1","1","0","0","1"
"9070",9070,"0","0","0","0","0","0"
"9071",9071,"1","1","1","1","1","1"
"9072",9072,"0","0","0","0","0","0"
"9073",9073,"1","1","1","1","1","1"
"9074",9074,"1","1","1","1","1","1"
"9075",9075,"1","1","1","1","1","1"
"9076",9076,"1","1","0","0","0","0"
"9077",9077,"0","0","0","0","0","0"
"9078",9078,"1","1","1","1","1","1"
"9079",9079,"1","1","1","1","1","1"
"9080",9080,"1","1","1","1","1","1"
"9081",9081,"0","1","0","1","0","1"
"9082",9082,"0","0","0","0","0","0"
"9083",9083,"0","0","0","0","0","0"
"9084",9084,"0","0","0","0","0","0"
"9085",9085,"0","0","0","0","0","0"
"9086",9086,"1","1","1","1","1","1"
"9087",9087,"0","1","1","1","1","1"
"9088",9088,"0","1","1","0","0","1"
"9089",9089,"1","1","0","1","1","1"
"9090",9090,"0","0","0","0","0","0"
"9091",9091,"0","0","0","0","0","0"
"9092",9092,"0","0","0","0","0","0"
"9093",9093,"1","1","1","1","1","1"
"9094",9094,"0","0","0","0","0","0"
"9095",9095,"0","0","0","0","0","0"
"9096",9096,"0","0","0","0","0","0"
"9097",9097,"1","1","1","1","1","1"
"9098",9098,"0","0","0","0","0","0"
"9099",9099,"0","0","0","0","0","0"
"9100",9100,"1","1","1","1","1","1"
"9101",9101,"0","0","0","0","0","0"
"9102",9102,"0","0","0","0","0","0"
"9103",9103,"0","0","0","0","0","0"
"9104",9104,"1","1","1","1","1","1"
"9105",9105,"1","1","1","1","1","1"
"9106",9106,"1","0","0","0","0","0"
"9107",9107,"1","1","1","1","1","1"
"9108",9108,"0","0","0","1","0","1"
"9109",9109,"1","1","1","1","1","1"
"9110",9110,"0","0","0","0","0","0"
"9111",9111,"0","1","1","1","1","1"
"9112",9112,"0","1","1","1","1","1"
"9113",9113,"1","0","0","1","1","0"
"9114",9114,"0","0","0","0","0","0"
"9115",9115,"1","1","1","1","1","1"
"9116",9116,"0","0","0","0","0","0"
"9117",9117,"0","0","0","0","0","0"
"9118",9118,"0","0","0","0","0","0"
"9119",9119,"1","1","1","1","1","1"
"9120",9120,"1","0","0","0","0","0"
"9121",9121,"0","1","1","1","1","1"
"9122",9122,"1","1","1","1","1","1"
"9123",9123,"0","0","0","0","0","0"
"9124",9124,"0","0","0","0","0","0"
"9125",9125,"1","0","1","1","1","1"
"9126",9126,"0","0","0","0","0","0"
"9127",9127,"0","0","0","0","0","0"
"9128",9128,"1","1","1","1","1","1"
"9129",9129,"1","1","1","1","1","1"
"9130",9130,"0","0","0","1","1","1"
"9131",9131,"1","1","1","1","1","1"
"9132",9132,"0","1","0","0","0","0"
"9133",9133,"1","1","1","1","1","1"
"9134",9134,"0","0","0","0","0","0"
"9135",9135,"1","1","1","1","1","1"
"9136",9136,"1","1","1","1","1","1"
"9137",9137,"0","0","0","0","0","0"
"9138",9138,"1","1","1","1","1","1"
"9139",9139,"0","0","0","0","0","0"
"9140",9140,"1","1","1","1","1","1"
"9141",9141,"1","1","1","1","1","1"
"9142",9142,"1","1","1","1","1","1"
"9143",9143,"1","1","1","1","1","1"
"9144",9144,"1","1","0","0","0","1"
"9145",9145,"1","1","1","1","1","1"
"9146",9146,"0","0","0","0","0","0"
"9147",9147,"1","1","1","1","1","1"
"9148",9148,"1","1","1","1","1","1"
"9149",9149,"0","0","0","0","0","0"
"9150",9150,"1","1","1","1","1","1"
"9151",9151,"0","0","0","0","0","0"
"9152",9152,"1","0","0","1","1","1"
"9153",9153,"1","1","1","1","1","1"
"9154",9154,"0","0","0","0","0","0"
"9155",9155,"0","1","0","0","0","0"
"9156",9156,"0","0","0","0","0","0"
"9157",9157,"0","1","1","1","1","1"
"9158",9158,"0","0","0","0","0","0"
"9159",9159,"0","0","0","0","0","0"
"9160",9160,"1","1","1","1","1","1"
"9161",9161,"1","1","1","1","1","1"
"9162",9162,"1","0","0","1","1","0"
"9163",9163,"0","0","0","0","0","0"
"9164",9164,"1","1","1","1","1","1"
"9165",9165,"0","1","1","1","1","1"
"9166",9166,"1","0","0","0","0","0"
"9167",9167,"0","0","0","0","0","0"
"9168",9168,"0","0","0","0","0","0"
"9169",9169,"0","0","0","0","0","0"
"9170",9170,"0","0","1","1","1","1"
"9171",9171,"0","0","0","0","0","0"
"9172",9172,"0","0","0","0","0","0"
"9173",9173,"0","0","0","0","0","0"
"9174",9174,"1","1","1","1","1","1"
"9175",9175,"1","1","1","1","1","1"
"9176",9176,"0","0","0","0","0","0"
"9177",9177,"1","1","1","1","1","1"
"9178",9178,"1","0","1","1","1","1"
"9179",9179,"1","1","1","1","1","1"
"9180",9180,"1","1","1","1","1","1"
"9181",9181,"1","1","1","1","1","1"
"9182",9182,"0","1","1","1","1","1"
"9183",9183,"1","1","0","1","0","1"
"9184",9184,"0","0","0","0","0","0"
"9185",9185,"1","1","1","0","1","1"
"9186",9186,"1","1","1","1","1","1"
"9187",9187,"0","0","0","1","1","0"
"9188",9188,"0","0","0","0","0","0"
"9189",9189,"1","1","1","1","1","1"
"9190",9190,"1","1","1","1","1","1"
"9191",9191,"0","0","0","1","0","0"
"9192",9192,"1","1","1","1","1","1"
"9193",9193,"1","1","1","1","1","1"
"9194",9194,"0","0","0","0","0","0"
"9195",9195,"1","1","1","1","1","1"
"9196",9196,"1","1","1","1","1","1"
"9197",9197,"0","0","0","0","0","0"
"9198",9198,"1","1","1","1","1","1"
"9199",9199,"1","1","1","0","1","1"
"9200",9200,"1","1","1","1","1","1"
"9201",9201,"1","0","0","0","0","0"
"9202",9202,"1","1","1","1","1","1"
"9203",9203,"0","1","1","1","1","1"
"9204",9204,"1","1","1","1","1","1"
"9205",9205,"1","1","1","1","1","1"
"9206",9206,"1","1","1","1","1","1"
"9207",9207,"0","0","0","0","0","0"
"9208",9208,"1","1","1","1","1","1"
"9209",9209,"0","0","0","0","0","0"
"9210",9210,"1","1","1","1","1","1"
"9211",9211,"0","0","0","0","0","0"
"9212",9212,"0","0","0","0","0","0"
"9213",9213,"0","1","0","0","0","0"
"9214",9214,"0","0","0","0","0","0"
"9215",9215,"1","1","1","1","1","1"
"9216",9216,"0","0","0","0","0","0"
"9217",9217,"1","1","1","1","1","1"
"9218",9218,"1","1","1","1","1","1"
"9219",9219,"1","1","1","1","1","1"
"9220",9220,"1","1","1","1","1","1"
"9221",9221,"1","1","1","1","1","1"
"9222",9222,"1","1","1","1","1","1"
"9223",9223,"1","1","1","1","1","1"
"9224",9224,"0","0","0","0","0","0"
"9225",9225,"0","0","1","1","1","1"
"9226",9226,"0","1","0","0","0","0"
"9227",9227,"0","0","0","0","0","0"
"9228",9228,"0","1","0","0","0","0"
"9229",9229,"0","0","0","0","0","0"
"9230",9230,"1","1","1","1","1","1"
"9231",9231,"0","1","1","1","1","1"
"9232",9232,"0","0","0","0","0","0"
"9233",9233,"0","0","0","0","0","0"
"9234",9234,"0","1","0","1","1","1"
"9235",9235,"1","1","1","1","1","1"
"9236",9236,"1","1","1","1","1","1"
"9237",9237,"0","0","0","0","0","0"
"9238",9238,"1","1","1","1","1","1"
"9239",9239,"1","1","1","1","1","1"
"9240",9240,"1","1","1","1","1","1"
"9241",9241,"1","1","1","1","1","1"
"9242",9242,"1","1","1","0","0","1"
"9243",9243,"1","1","1","1","1","1"
"9244",9244,"1","1","0","0","0","1"
"9245",9245,"0","1","0","0","0","0"
"9246",9246,"0","1","0","0","0","0"
"9247",9247,"0","0","0","0","0","0"
"9248",9248,"0","0","0","0","0","0"
"9249",9249,"1","1","1","1","1","1"
"9250",9250,"1","1","1","1","1","1"
"9251",9251,"0","0","0","0","0","0"
"9252",9252,"0","0","0","0","0","0"
"9253",9253,"0","0","0","0","0","0"
"9254",9254,"1","0","0","0","0","0"
"9255",9255,"0","0","0","0","0","0"
"9256",9256,"1","1","1","1","1","1"
"9257",9257,"1","0","1","1","1","1"
"9258",9258,"1","1","1","1","1","1"
"9259",9259,"0","0","0","0","0","0"
"9260",9260,"0","1","0","1","0","1"
"9261",9261,"0","0","0","0","0","0"
"9262",9262,"1","1","1","1","1","1"
"9263",9263,"0","0","0","0","0","0"
"9264",9264,"0","0","0","0","0","1"
"9265",9265,"1","0","1","1","0","1"
"9266",9266,"1","1","0","0","0","1"
"9267",9267,"1","1","1","0","1","1"
"9268",9268,"1","0","0","0","0","0"
"9269",9269,"1","0","0","0","0","0"
"9270",9270,"0","0","0","0","0","0"
"9271",9271,"1","1","1","1","1","1"
"9272",9272,"1","0","0","0","0","0"
"9273",9273,"1","1","1","1","1","1"
"9274",9274,"1","1","1","1","1","1"
"9275",9275,"1","1","1","1","1","1"
"9276",9276,"1","1","0","0","0","1"
"9277",9277,"0","0","0","0","0","0"
"9278",9278,"0","0","0","0","0","0"
"9279",9279,"0","0","0","0","0","0"
"9280",9280,"1","1","1","1","1","1"
"9281",9281,"0","0","0","0","0","0"
"9282",9282,"0","0","0","0","0","0"
"9283",9283,"1","1","1","1","1","1"
"9284",9284,"1","1","1","1","0","1"
"9285",9285,"0","0","0","0","0","0"
"9286",9286,"0","0","0","0","0","0"
"9287",9287,"1","1","1","1","1","1"
"9288",9288,"1","0","0","0","0","0"
"9289",9289,"1","1","1","1","1","1"
"9290",9290,"0","0","0","0","0","0"
"9291",9291,"0","0","0","0","0","0"
"9292",9292,"1","1","1","1","1","1"
"9293",9293,"0","0","0","0","0","0"
"9294",9294,"0","0","0","0","0","0"
"9295",9295,"0","0","0","0","0","0"
"9296",9296,"1","0","1","1","1","1"
"9297",9297,"0","0","0","0","0","0"
"9298",9298,"1","1","1","1","1","1"
"9299",9299,"0","0","0","0","0","0"
"9300",9300,"1","1","1","1","1","1"
"9301",9301,"0","0","0","0","0","0"
"9302",9302,"1","1","1","1","1","1"
"9303",9303,"0","0","0","0","0","0"
"9304",9304,"0","0","0","0","0","0"
"9305",9305,"0","1","1","1","1","1"
"9306",9306,"1","1","1","1","1","1"
"9307",9307,"1","1","1","1","1","1"
"9308",9308,"0","0","0","0","0","0"
"9309",9309,"0","0","0","0","0","0"
"9310",9310,"1","1","1","1","1","1"
"9311",9311,"1","1","1","1","1","1"
"9312",9312,"1","0","0","1","1","1"
"9313",9313,"0","0","0","0","0","0"
"9314",9314,"0","0","0","0","0","0"
"9315",9315,"1","1","1","1","1","1"
"9316",9316,"1","1","1","1","1","1"
"9317",9317,"0","0","0","0","0","0"
"9318",9318,"0","0","0","0","0","0"
"9319",9319,"1","1","1","1","1","1"
"9320",9320,"0","0","0","0","0","0"
"9321",9321,"1","1","0","0","0","0"
"9322",9322,"0","0","0","0","0","0"
"9323",9323,"0","1","0","0","0","1"
"9324",9324,"1","0","0","0","0","0"
"9325",9325,"0","1","1","1","1","1"
"9326",9326,"1","1","0","1","0","0"
"9327",9327,"0","0","0","0","0","0"
"9328",9328,"0","0","0","0","0","0"
"9329",9329,"0","0","0","0","0","0"
"9330",9330,"0","0","0","0","0","0"
"9331",9331,"1","1","1","1","1","1"
"9332",9332,"0","0","0","0","0","0"
"9333",9333,"0","0","1","1","1","1"
"9334",9334,"1","1","1","1","1","1"
"9335",9335,"0","0","0","0","0","0"
"9336",9336,"1","1","1","1","1","1"
"9337",9337,"0","0","0","0","0","0"
"9338",9338,"1","1","1","1","1","1"
"9339",9339,"0","0","0","0","0","0"
"9340",9340,"0","0","0","0","0","0"
"9341",9341,"1","1","1","1","1","1"
"9342",9342,"1","1","1","1","1","1"
"9343",9343,"0","0","0","0","0","0"
"9344",9344,"0","0","0","0","0","0"
"9345",9345,"0","0","0","0","0","0"
"9346",9346,"1","0","0","0","0","0"
"9347",9347,"0","0","0","0","0","0"
"9348",9348,"1","1","1","1","1","1"
"9349",9349,"0","0","0","0","0","0"
"9350",9350,"0","0","0","0","0","0"
"9351",9351,"0","0","0","0","0","0"
"9352",9352,"1","1","1","1","1","1"
"9353",9353,"1","1","1","1","1","1"
"9354",9354,"0","0","0","0","0","0"
"9355",9355,"0","0","0","0","0","0"
"9356",9356,"0","1","1","1","1","1"
"9357",9357,"0","0","0","1","1","1"
"9358",9358,"1","1","1","1","1","1"
"9359",9359,"0","0","0","0","0","1"
"9360",9360,"1","1","1","1","1","1"
"9361",9361,"1","1","1","1","1","1"
"9362",9362,"0","0","0","0","0","0"
"9363",9363,"0","0","0","0","0","0"
"9364",9364,"0","1","1","1","1","1"
"9365",9365,"0","0","0","0","0","0"
"9366",9366,"0","0","0","0","0","0"
"9367",9367,"1","1","1","1","1","1"
"9368",9368,"0","0","0","0","0","0"
"9369",9369,"0","0","0","0","0","0"
"9370",9370,"0","0","0","0","0","0"
"9371",9371,"0","0","0","0","0","0"
"9372",9372,"1","1","1","1","1","1"
"9373",9373,"0","0","0","0","0","0"
"9374",9374,"1","1","1","1","1","1"
"9375",9375,"0","0","1","1","1","1"
"9376",9376,"1","1","1","1","1","1"
"9377",9377,"0","0","0","0","0","0"
"9378",9378,"1","1","1","1","1","1"
"9379",9379,"1","1","1","1","1","1"
"9380",9380,"1","1","1","1","1","1"
"9381",9381,"0","0","0","0","0","0"
"9382",9382,"0","0","0","0","0","0"
"9383",9383,"0","0","0","0","0","0"
"9384",9384,"0","1","1","1","0","1"
"9385",9385,"1","1","1","1","1","1"
"9386",9386,"0","1","0","0","0","0"
"9387",9387,"0","0","0","0","0","0"
"9388",9388,"1","0","0","0","0","0"
"9389",9389,"1","1","1","1","1","1"
"9390",9390,"1","1","1","1","1","1"
"9391",9391,"1","1","1","1","1","1"
"9392",9392,"0","1","1","1","1","1"
"9393",9393,"1","1","1","1","1","1"
"9394",9394,"0","1","0","0","0","0"
"9395",9395,"1","1","1","1","1","1"
"9396",9396,"1","1","1","0","1","1"
"9397",9397,"0","0","0","0","0","0"
"9398",9398,"0","0","0","0","0","0"
"9399",9399,"0","0","0","0","0","1"
"9400",9400,"0","0","0","0","0","0"
"9401",9401,"1","1","0","1","0","1"
"9402",9402,"0","0","0","0","0","0"
"9403",9403,"1","1","1","1","1","1"
"9404",9404,"1","1","0","0","0","1"
"9405",9405,"1","0","1","1","0","0"
"9406",9406,"1","0","0","0","0","0"
"9407",9407,"1","1","1","1","1","1"
"9408",9408,"0","0","0","0","0","0"
"9409",9409,"1","1","1","1","1","1"
"9410",9410,"1","1","1","1","1","1"
"9411",9411,"1","1","1","1","1","1"
"9412",9412,"1","1","1","1","1","1"
"9413",9413,"0","0","0","0","0","0"
"9414",9414,"0","0","0","0","0","0"
"9415",9415,"1","0","0","0","0","0"
"9416",9416,"1","1","0","0","1","0"
"9417",9417,"1","1","1","1","1","1"
"9418",9418,"1","0","0","0","0","0"
"9419",9419,"0","1","0","0","0","0"
"9420",9420,"1","1","1","1","1","1"
"9421",9421,"1","1","1","0","0","1"
"9422",9422,"1","1","1","1","1","1"
"9423",9423,"0","0","0","0","0","0"
"9424",9424,"0","0","0","0","0","0"
"9425",9425,"1","1","1","1","1","1"
"9426",9426,"1","1","1","1","0","1"
"9427",9427,"0","0","0","0","0","0"
"9428",9428,"0","0","0","0","0","0"
"9429",9429,"1","0","0","0","0","0"
"9430",9430,"1","1","1","1","1","1"
"9431",9431,"1","1","1","1","1","1"
"9432",9432,"0","0","1","1","1","1"
"9433",9433,"1","1","1","1","1","1"
"9434",9434,"0","0","0","0","0","0"
"9435",9435,"1","1","1","1","1","1"
"9436",9436,"1","1","1","1","1","1"
"9437",9437,"0","0","0","0","0","0"
"9438",9438,"0","0","0","0","0","0"
"9439",9439,"1","1","1","1","1","1"
"9440",9440,"0","0","0","0","0","0"
"9441",9441,"0","0","0","0","0","0"
"9442",9442,"1","1","1","1","1","1"
"9443",9443,"0","0","0","0","0","0"
"9444",9444,"1","1","1","1","1","1"
"9445",9445,"1","1","1","1","1","1"
"9446",9446,"0","0","0","0","0","0"
"9447",9447,"1","1","0","0","0","0"
"9448",9448,"1","1","1","1","1","1"
"9449",9449,"1","1","1","1","1","1"
"9450",9450,"1","1","1","1","1","1"
"9451",9451,"1","0","0","0","0","0"
"9452",9452,"1","1","1","1","1","1"
"9453",9453,"0","0","0","0","0","0"
"9454",9454,"0","0","0","0","0","0"
"9455",9455,"0","0","0","0","0","0"
"9456",9456,"0","0","0","0","0","0"
"9457",9457,"0","0","0","0","0","0"
"9458",9458,"1","1","1","1","1","1"
"9459",9459,"1","0","0","0","0","0"
"9460",9460,"0","1","1","1","1","1"
"9461",9461,"1","1","1","1","1","1"
"9462",9462,"0","0","0","0","0","0"
"9463",9463,"1","1","1","1","1","1"
"9464",9464,"0","0","0","0","0","0"
"9465",9465,"1","1","1","1","1","1"
"9466",9466,"0","0","0","0","0","0"
"9467",9467,"0","0","0","0","0","0"
"9468",9468,"0","0","0","0","0","0"
"9469",9469,"0","0","0","0","0","0"
"9470",9470,"0","0","0","0","0","0"
"9471",9471,"1","1","1","1","1","1"
"9472",9472,"0","0","0","0","0","0"
"9473",9473,"1","1","1","1","1","1"
"9474",9474,"1","1","1","1","1","1"
"9475",9475,"0","0","0","0","0","0"
"9476",9476,"0","0","0","0","0","0"
"9477",9477,"0","0","0","0","0","0"
"9478",9478,"0","0","0","0","0","0"
"9479",9479,"1","1","1","1","1","1"
"9480",9480,"0","0","0","0","0","0"
"9481",9481,"1","1","1","0","0","1"
"9482",9482,"0","0","1","1","1","1"
"9483",9483,"1","1","1","1","1","1"
"9484",9484,"0","0","0","0","0","0"
"9485",9485,"0","0","0","0","0","0"
"9486",9486,"1","1","1","1","1","1"
"9487",9487,"0","0","0","0","0","0"
"9488",9488,"0","0","0","0","0","0"
"9489",9489,"1","1","1","1","1","1"
"9490",9490,"0","0","0","0","0","0"
"9491",9491,"1","1","1","1","1","1"
"9492",9492,"0","0","0","0","0","0"
"9493",9493,"1","1","1","1","1","1"
"9494",9494,"1","0","0","0","0","0"
"9495",9495,"0","0","0","0","0","0"
"9496",9496,"1","1","1","1","1","1"
"9497",9497,"1","1","1","1","1","1"
"9498",9498,"0","1","1","1","1","1"
"9499",9499,"0","0","0","0","1","0"
"9500",9500,"0","0","0","0","0","0"
"9501",9501,"1","0","0","0","0","1"
"9502",9502,"1","0","0","0","0","1"
"9503",9503,"0","1","0","0","1","0"
"9504",9504,"0","0","0","0","0","0"
"9505",9505,"1","1","1","1","1","1"
"9506",9506,"0","1","1","0","0","1"
"9507",9507,"0","0","0","0","0","0"
"9508",9508,"0","1","0","0","0","1"
"9509",9509,"1","1","1","1","1","1"
"9510",9510,"0","0","1","1","1","1"
"9511",9511,"0","0","0","0","0","0"
"9512",9512,"0","1","1","1","1","1"
"9513",9513,"1","0","0","0","0","0"
"9514",9514,"0","0","0","0","0","0"
"9515",9515,"1","1","1","1","1","1"
"9516",9516,"0","0","0","0","0","0"
"9517",9517,"0","0","0","0","0","0"
"9518",9518,"1","1","1","1","1","1"
"9519",9519,"0","0","0","0","0","0"
"9520",9520,"0","0","0","0","0","0"
"9521",9521,"0","0","0","0","0","0"
"9522",9522,"1","1","1","1","1","1"
"9523",9523,"1","1","1","1","1","1"
"9524",9524,"1","1","1","0","0","1"
"9525",9525,"1","0","0","0","0","0"
"9526",9526,"1","1","1","1","1","1"
"9527",9527,"0","0","0","0","0","0"
"9528",9528,"0","0","0","0","0","0"
"9529",9529,"0","1","0","0","0","1"
"9530",9530,"0","0","0","0","0","0"
"9531",9531,"0","0","0","0","0","0"
"9532",9532,"1","1","1","1","1","1"
"9533",9533,"0","0","0","0","0","0"
"9534",9534,"1","1","1","1","1","1"
"9535",9535,"0","0","0","0","0","0"
"9536",9536,"0","0","0","0","0","0"
"9537",9537,"1","1","1","1","1","1"
"9538",9538,"0","0","0","0","0","1"
"9539",9539,"0","1","1","1","1","1"
"9540",9540,"1","0","0","0","0","0"
"9541",9541,"1","1","1","1","1","1"
"9542",9542,"0","0","0","0","0","0"
"9543",9543,"0","0","0","0","0","0"
"9544",9544,"1","1","1","1","1","1"
"9545",9545,"0","0","0","0","0","0"
"9546",9546,"0","0","0","0","0","0"
"9547",9547,"0","0","0","0","0","0"
"9548",9548,"1","1","1","1","1","1"
"9549",9549,"0","0","0","0","0","0"
"9550",9550,"1","1","0","0","0","0"
"9551",9551,"0","0","0","0","0","0"
"9552",9552,"1","1","1","1","1","1"
"9553",9553,"0","0","0","0","0","0"
"9554",9554,"0","0","0","0","0","0"
"9555",9555,"0","0","0","0","0","0"
"9556",9556,"0","0","0","0","0","0"
"9557",9557,"0","0","0","0","0","0"
"9558",9558,"1","1","0","0","0","1"
"9559",9559,"0","0","0","0","0","0"
"9560",9560,"1","1","1","1","1","1"
